,reviewId,topic,sent_pol,sent_sub,rating
2377,000687fa-f297-43b4-8abc-8d85fc44910d,A,0.5633333333333334,0.5633333333333334,5.0
2378,f0b3c645-1a88-43b6-92b8-321e5dd13ae6,A,0.0,0.0,3.0
2379,129fd0f9-177e-4b06-8105-d3764bcbc65e,A,0.5166666666666666,0.5166666666666666,5.0
2380,043d43cf-fe8c-48c6-adac-5567443701cb,A,0.0,0.0,1.0
2381,043d43cf-fe8c-48c6-adac-5567443701cb,F,0.0,0.0,1.0
2382,719c97c3-8fac-4290-b4e5-59512fc8a33d,A,0.36333333333333334,0.36333333333333334,4.0
2383,7a9b56e2-c34f-42fe-a527-2f5c87139ae9,A,0.46833333333333327,0.46833333333333327,4.0
2384,e5317745-ed49-4e60-a5ab-9c6700185fd3,A,-0.4625,-0.4625,1.0
2385,f91498c2-fc12-4651-8080-4bf39673c0f7,A,0.5666666666666667,0.5666666666666667,4.0
2386,b8c48fc8-c392-4606-bb43-a2c127019daa,A,0.78,0.78,5.0
2387,56d6cf2c-d85e-46a3-a468-baed00075cb5,A,-1.0,-1.0,1.0
2388,ab156d90-ca93-4184-92c0-0ed0d64b3e2d,A,0.43333333333333335,0.43333333333333335,5.0
2389,936a3c0f-0e75-453d-aa7b-7937539d4c58,A,0.0,0.0,1.0
2390,936a3c0f-0e75-453d-aa7b-7937539d4c58,C,-1.0,-1.0,1.0
2391,d3913a0e-a51c-4e70-b249-7f6323887a7e,O,0.5694444444444444,0.5694444444444444,5.0
2392,9a9e7556-a786-4dd6-8246-23cd977535db,A,0.4333333333333333,0.4333333333333333,4.0
2393,794ea358-4b6e-41c4-92f5-eb2f2d5e4852,A,-0.075,-0.075,1.0
2394,794ea358-4b6e-41c4-92f5-eb2f2d5e4852,O,0.0,0.0,1.0
2395,794ea358-4b6e-41c4-92f5-eb2f2d5e4852,R,-0.3333333333333333,-0.3333333333333333,1.0
2396,c5b5151d-10b4-4e22-a171-bf8913c79cef,A,0.0,0.0,1.0
2397,c5b5151d-10b4-4e22-a171-bf8913c79cef,D,-1.0,-1.0,1.0
2398,0338e2e6-df06-4619-b969-eef8911c2c1e,A,-1.0,-1.0,1.0
2399,680440bb-f367-4cf7-a416-fcd00dd3920c,A,0.6,0.6,4.0
2400,3dd9bc61-c36d-4992-9f29-3381f3789ee1,A,0.41250000000000003,0.41250000000000003,5.0
2401,17b810a5-c6a6-4c00-8da7-2714c405167f,A,-0.275,-0.275,1.0
2402,46774e4e-e8a9-4690-a1bd-c863eef53957,A,0.45,0.45,1.0
2403,c3a1ad6b-5e68-4e17-a453-ae1dee674f00,A,0.35,0.35,5.0
2404,0a7125e6-f25a-4200-9161-8c0a18ee21af,R,-0.2,-0.2,2.0
2405,7894ed56-4a63-4e5f-a7cd-471092c71c5b,A,0.0,0.0,3.0
2406,d1bda326-c3a3-4ab8-9f39-81578d57bcab,R,-0.4,-0.4,2.0
2407,3958e335-4cbf-443b-b215-48b3bdcbd01d,A,-0.1483333333333333,-0.1483333333333333,1.0
2408,20fac78e-38f2-4992-85bd-f4d65112fa7b,A,0.7625,0.7625,5.0
2409,ca53258e-c08c-4e74-b146-03107b49125f,F,0.14999999999999997,0.14999999999999997,1.0
2410,466ba893-3505-4bb9-ba95-122f9d167c57,A,-0.19687500000000002,-0.19687500000000002,4.0
2411,15e79b37-080c-4c77-84f7-9efa4dae14e4,D,-0.6999999999999998,-0.6999999999999998,1.0
2412,dfb334c5-c130-413e-981d-80588790d133,O,-0.04999999999999999,-0.04999999999999999,5.0
2413,9b358ed5-16f5-46ce-92cb-4f02d9ba9b75,A,-0.09848484848484848,-0.09848484848484848,1.0
2414,3845dccc-6471-4b6b-abfc-0da7b29cbeec,A,0.4375,0.4375,1.0
2415,46310709-a9be-4210-9a73-0c8aa5cfe33c,A,-0.5,-0.5,1.0
2416,9dd5895e-572b-4cc0-9f1c-36d1408df205,A,0.5416666666666667,0.5416666666666667,5.0
2417,803b2b5a-a9ab-43d0-8209-2d773bf7ee5d,A,-0.05166666666666664,-0.05166666666666664,1.0
2418,93a0f3a9-34d9-43c0-989f-24c30aa7a50b,A,0.55,0.55,5.0
2419,07738a31-8f42-4c0c-a2ee-e915ff83f2a1,A,0.7699999999999999,0.7699999999999999,5.0
2420,349a3768-09b3-4e5d-9f39-c29e17063c09,A,-0.06666666666666667,-0.06666666666666667,1.0
2421,bbb38c73-65ee-4757-a88c-d03892dc77e4,A,0.165,0.165,2.0
2422,bbb38c73-65ee-4757-a88c-d03892dc77e4,O,0.8,0.8,2.0
2423,0a46410b-9a02-4fe4-9858-a627e8622b88,A,0.6,0.6,4.0
2424,0a87e354-2fa6-4012-931e-095858a3e02a,A,0.31,0.31,5.0
2425,bf50146a-6e35-492e-b96e-380b24cca4a1,A,0.3666666666666667,0.3666666666666667,1.0
2426,691a3297-a3bf-4eb9-a837-29d806023795,A,0.6,0.6,4.0
2427,a80f766e-634f-4825-9118-823e7971ef81,A,0.8,0.8,3.0
2428,228d1cc0-3a1a-49f9-8195-4242b84a0533,A,0.5,0.5,5.0
2429,6daa4390-a559-43e1-9efc-156990c790a1,R,-0.5,-0.5,1.0
2430,f91b7bd1-5f86-4d2f-95b1-12d84565c252,A,0.5633333333333334,0.5633333333333334,5.0
2431,c7fed61a-52ae-4d1e-87d2-4ddb92468258,A,-0.11666666666666667,-0.11666666666666667,1.0
2432,bc72b575-ef2b-4477-95b5-827fed0d0a1c,A,0.03333333333333333,0.03333333333333333,3.0
2433,391d2ccd-c1e3-4d13-8e23-27ffb0fe7c36,A,-0.10272727272727275,-0.10272727272727275,1.0
2434,18a10533-f344-43d7-8d86-ae8d106788c8,A,-0.2702380952380953,-0.2702380952380953,4.0
2435,899115e9-3472-4211-8076-81110df55403,A,0.43333333333333335,0.43333333333333335,5.0
2436,4f2a1a57-51a0-494e-84dc-9d1310c7f429,A,0.404,0.404,4.0
2437,c510883a-ca22-4134-93c2-3aeef355cf9c,O,-0.08333333333333333,-0.08333333333333333,1.0
2438,236865a0-333f-48ae-a71b-c3ca0fa6e98d,A,0.15000000000000002,0.15000000000000002,4.0
2439,2385979e-154e-41ee-9520-70272165d24d,A,-1.0,-1.0,1.0
2440,3ee7c8c1-6bbc-4528-bf45-004214687afd,A,-0.033333333333333354,-0.033333333333333354,1.0
2441,606a00d5-1889-4a1c-973a-f12c933182d4,A,0.5,0.5,5.0
2442,ba102953-e585-45d6-bf0c-10589c3b873c,A,-0.385,-0.385,1.0
2443,2a29c3b0-c658-4665-ae0b-73f6eb4d021e,O,0.0,0.0,1.0
2444,68c9422c-4a8e-4a29-ba4a-0438c061981c,A,-0.15,-0.15,1.0
2445,a41aaa37-4c79-4ba9-887c-0e171dab6917,A,-0.010000000000000009,-0.010000000000000009,1.0
2446,974046e5-07b8-4cda-a306-81c0ad5b86de,A,0.22500000000000003,0.22500000000000003,5.0
2447,70015d56-9811-4f6b-82a6-3ef66a00e469,A,0.3520833333333333,0.3520833333333333,5.0
2448,0ec9bd13-228c-41dc-aa92-49186bcbf4c3,A,-0.1486111111111111,-0.1486111111111111,1.0
2449,1cda747d-ee2b-426c-848e-dcc66008b6f3,A,-0.5,-0.5,1.0
2450,cc84109a-258b-4c79-8af8-4d101f994dad,R,-0.23750000000000004,-0.23750000000000004,1.0
2451,9a9b08cf-147d-4560-af40-f4070384203b,A,0.25,0.25,4.0
2452,21a9a39a-3d64-4ded-8889-d2fe417757fa,A,0.7,0.7,3.0
2453,eeb59903-943a-4ff6-a43a-b6c1ce9b2aea,A,0.2,0.2,1.0
2454,e401db98-774f-45be-b952-4d1861f4e7f3,A,0.0,0.0,1.0
2455,5588558b-4a10-4485-a5ed-54cdef489e43,O,0.5,0.5,5.0
2456,29b69ec3-dc24-4289-8a79-b2eecf99e298,A,-0.3333333333333333,-0.3333333333333333,3.0
2457,56dbc711-5a89-495f-954f-fd2c58ca6a0b,A,0.2777777777777778,0.2777777777777778,3.0
2458,e34dbc6f-2555-4135-99f6-12dc3e75bbb4,R,0.4,0.4,1.0
2459,11916963-9631-427b-8d4d-53774ff754fa,O,0.43333333333333335,0.43333333333333335,1.0
2460,ec05d468-9914-4e4f-bba0-486c34c64ed9,A,0.0,0.0,1.0
2461,f251a1c4-5858-40c2-ae40-0b8e2f6273de,A,0.26666666666666666,0.26666666666666666,5.0
2462,7f63e28a-8735-4f11-959e-d1fa9f053f94,A,0.2621212121212121,0.2621212121212121,4.0
2463,0d359fb5-ad68-4dba-8d72-ceed75c6141d,A,0.25,0.25,2.0
2464,c2020a58-b6fb-45cd-8288-34147cfea983,A,0.7,0.7,4.0
2465,a8262a36-a99b-4fbe-b60e-c746544a9276,A,-0.4,-0.4,1.0
2466,c9e57543-9c25-40ea-bbaa-5924517030a3,A,0.5,0.5,4.0
